# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112
  87 0.865 19.078 357.892
  88 0.875 19.026 369.555
  89 0.885 21.06 353.699
  90 0.895 21.934 338.53
  91 0.905 22 347.163
  92 0.915 21.996 366.118
  93 0.925 21.946 359.11
  94 0.935 21.824 351.089
  95 0.945 21.356 347.404
  96 0.955 21.278 337.993
  97 0.965 21.664 315.004
  98 0.975 21.776 313.241
  99 0.985 20.446 298.623
  100 0.995 17.89 295.557
185000 100 2112
  1 0.005 18.576 328.41
  2 0.015 20.982 308.09
  3 0.025 21.77 290.845
  4 0.035 21.538 294.853
  5 0.045 21.286 320.769
  6 0.055 21.528 300.228
  7 0.065 21.872 300.064
  8 0.075 21.942 316.561
  9 0.085 22 342.231
  10 0.095 21.988 333.318
  11 0.105 21.782 334.789
  12 0.115 20.532 347.446
  13 0.125 19.178 360.905
  14 0.135 19.832 377.43
  15 0.145 21.05 376.453
  16 0.155 21.644 393.965
  17 0.165 22.004 387.904
  18 0.175 21.972 402.25
  19 0.185 21.892 418.449
  20 0.195 21.702 392.084
  21 0.205 21.404 422.499
  22 0.215 21.44 391.488
  23 0.225 21.614 399.135
  24 0.235 21.216 375.37
  25 0.245 19.55 387.352
  26 0.255 18.72 384.279
  27 0.265 19.282 389.76
  28 0.275 21.25 381.759
  29 0.285 21.56 408.573
  30 0.295 21.45 410.559
  31 0.305 21.35 423.172
  32 0.315 21.682 410.775
  33 0.325 21.916 409.349
  34 0.335 21.994 415.882
  35 0.345 21.996 445.249
  36 0.355 21.942 477.204
  37 0.365 21.184 486.385
  38 0.375 18.984 490.829
  39 0.385 18.852 504.619
  40 0.395 21.162 474.901
  41 0.405 21.876 464.87
  42 0.415 21.986 491.621
  43 0.425 21.98 527.288
  44 0.435 21.92 474.628
  45 0.445 21.666 471.474
  46 0.455 21.306 494.162
  47 0.465 21.462 486.202
  48 0.475 21.632 496.223
  49 0.485 20.876 486.655
  50 0.495 18.866 531.846
  51 0.505 18.244 538.145
  52 0.515 20.264 522.499
  53 0.525 21.592 504.961
  54 0.535 21.4 510.604
  55 0.545 21.382 494.943
  56 0.555 21.574 472.492
  57 0.565 21.89 491.951
  58 0.575 21.96 472.787
  59 0.585 21.972 449.239
  60 0.595 21.88 459.396
  61 0.605 20.986 444.313
  62 0.615 19.34 447.125
  63 0.625 19.58 432.588
  64 0.635 20.6 446.49
  65 0.645 21.642 481.483
  66 0.655 22 463.448
  67 0.665 21.974 447.268
  68 0.675 21.936 438.747
  69 0.685 21.72 425.86
  70 0.695 21.332 434.927
  71 0.705 21.49 406.36
  72 0.715 21.612 406.426
  73 0.725 21.218 421.952
  74 0.735 19.49 411.458
  75 0.745 18.246 414.744
  76 0.755 19.634 437.016
  77 0.765 21.35 408.222
  78 0.775 21.518 406.901
  79 0.785 21.384 418.962
  80 0.795 21.422 412.75
  81 0.805 21.714 393.428
  82 0.815 21.996 385.842
  83 0.825 21.964 391.955
  84 0.835 21.988 389.393
  85 0.845 21.912 427.901
  86 0.855 20.868 420.151
  87 0.865 19.054 394.766
  88 0.875 19.158 385.535
  89 0.885 21.078 393.225
  90 0.895 21.942 364.672
  91 0.905 22 349.908
  92 0.915 21.996 338.433
  93 0.925 21.982 350.013
  94 0.935 21.826 327.239
  95 0.945 21.394 319.888
  96 0.955 21.326 318.928
  97 0.965 21.54 315.63
  98 0.975 21.816 309.904
  99 0.985 20.44 307.196
  100 0.995 18.186 311.236
190000 100 2112
  1 0.005 18.236 312.258
  2 0.015 20.71 303.809
  3 0.025 21.76 325.975
  4 0.035 21.636 341.826
  5 0.045 21.264 344.936
  6 0.055 21.506 370.782
  7 0.065 21.726 370.048
  8 0.075 21.958 348.113
  9 0.085 22 353.229
  10 0.095 21.984 341.311
  11 0.105 21.888 334.333
  12 0.115 20.872 355.692
  13 0.125 19.764 343.663
  14 0.135 19.388 342.378
  15 0.145 20.418 361.702
  16 0.155 21.708 373.444
  17 0.165 21.978 366.129
  18 0.175 22 386.669
  19 0.185 21.956 362.665
  20 0.195 21.766 376.061
  21 0.205 21.55 376.555
  22 0.215 21.28 379.384
  23 0.225 21.526 368.244
  24 0.235 21.55 387.321
  25 0.245 20.324 372.23
  26 0.255 18.36 387.984
  27 0.265 18.766 363.307
  28 0.275 21.03 395.743
  29 0.285 21.584 435.988
  30 0.295 21.502 437.771
  31 0.305 21.274 438.702
  32 0.315 21.658 446.108
  33 0.325 21.884 453.751
  34 0.335 21.99 475.541
  35 0.345 21.988 494.188
  36 0.355 21.904 513.033
  37 0.365 21.156 478.879
  38 0.375 19.02 444.723
  39 0.385 19.04 448.627
  40 0.395 20.972 446.927
  41 0.405 21.92 443.696
  42 0.415 22 467.475
  43 0.425 21.97 472.053
  44 0.435 21.896 460.534
  45 0.445 21.682 511.781
  46 0.455 21.278 505.597
  47 0.465 21.352 500.913
  48 0.475 21.558 520.308
  49 0.485 20.588 462.988
  50 0.495 18.344 490.529
  51 0.505 18.732 486.276
  52 0.515 20.742 523.582
  53 0.525 21.538 506.919
  54 0.535 21.346 512.768
  55 0.545 21.402 515.302
  56 0.555 21.716 532.23
  57 0.565 21.884 511.828
  58 0.575 21.98 471.425
  59 0.585 21.976 446.497
  60 0.595 21.756 481.563
  61 0.605 20.58 482.556
  62 0.615 19.114 451.912
  63 0.625 19.814 441.915
  64 0.635 20.954 459.285
  65 0.645 21.83 454.886
  66 0.655 21.96 442.848
  67 0.665 22 438.338
  68 0.675 21.892 435.239
  69 0.685 21.714 421.308
  70 0.695 21.342 409.971
  71 0.705 21.4 401.594
  72 0.715 21.618 399.761
  73 0.725 20.948 421.838
  74 0.735 19.172 418.703
  75 0.745 18.358 409.218
  76 0.755 19.968 436.113
  77 0.765 21.486 412.817
  78 0.775 21.574 426.899
  79 0.785 21.318 423.023
  80 0.795 21.468 417.88
  81 0.805 21.824 409.513
  82 0.815 21.938 408.6
  83 0.825 21.99 404.07
  84 0.835 21.972 395.679
  85 0.845 21.824 362.775
  86 0.855 20.83 365.872
  87 0.865 18.912 369.503
  88 0.875 19.346 365.971
  89 0.885 21.192 370.065
  90 0.895 21.926 342.166
  91 0.905 21.996 339.812
  92 0.915 21.994 342.164
  93 0.925 21.972 334.745
  94 0.935 21.87 328.189
  95 0.945 21.374 317.647
  96 0.955 21.336 308.177
  97 0.965 21.536 304.789
  98 0.975 21.872 313.01
  99 0.985 20.958 313.711
  100 0.995 18.292 309.97
195000 100 2112
  1 0.005 18.368 331.156
  2 0.015 20.766 315.331
  3 0.025 21.788 328.634
  4 0.035 21.51 341.194
  5 0.045 21.322 314.231
  6 0.055 21.504 330.027
  7 0.065 21.79 348.215
  8 0.075 21.98 358.335
  9 0.085 21.998 347.373
  10 0.095 21.998 358.242
  11 0.105 21.758 349.329
  12 0.115 20.864 354.186
  13 0.125 19.136 366.982
  14 0.135 19.296 372.401
  15 0.145 21.08 376.269
  16 0.155 21.868 382.825
  17 0.165 21.994 376.768
  18 0.175 21.992 380.752
  19 0.185 21.888 373.512
  20 0.195 21.792 379.264
  21 0.205 21.404 385.86
  22 0.215 21.38 367.472
  23 0.225 21.594 366.744
  24 0.235 21.456 368.834
  25 0.245 19.872 386.686
  26 0.255 18.22 374.107
  27 0.265 19.324 399.295
  28 0.275 21.126 396.891
  29 0.285 21.602 422.689
  30 0.295 21.44 427.878
  31 0.305 21.414 427.646
  32 0.315 21.584 427.759
  33 0.325 21.932 421.631
  34 0.335 21.986 449.721
  35 0.345 22 428.584
  36 0.355 21.894 456.823
  37 0.365 21.03 463.566
  38 0.375 19.248 476.961
  39 0.385 18.89 477.573
  40 0.395 21.104 454.209
  41 0.405 21.834 457.92
  42 0.415 21.992 450.806
  43 0.425 21.998 447.807
  44 0.435 21.906 476.118
  45 0.445 21.576 512.988
  46 0.455 21.478 486.907
  47 0.465 21.434 505.869
  48 0.475 21.516 534.639
  49 0.485 20.738 510.001
  50 0.495 18.7 525.5
  51 0.505 18.296 536.956
  52 0.515 20.586 506.718
  53 0.525 21.466 514.559
  54 0.535 21.502 500.343
  55 0.545 21.368 486.905
  56 0.555 21.632 476.638
  57 0.565 21.83 513.701
  58 0.575 21.982 495.848
  59 0.585 22 486.174
  60 0.595 21.812 462.209
  61 0.605 20.994 453.003
  62 0.615 19.216 464.899
  63 0.625 19.418 438.351
  64 0.635 20.79 453.906
  65 0.645 21.838 472.477
  66 0.655 21.932 461.263
  67 0.665 21.978 456.623
  68 0.675 21.904 444.744
  69 0.685 21.626 452.145
  70 0.695 21.43 440.782
  71 0.705 21.426 434.359
  72 0.715 21.592 408.462
  73 0.725 21.062 413.084
  74 0.735 19.232 397.933
  75 0.745 18.342 386.389
  76 0.755 19.958 409.507
  77 0.765 21.41 408.802
  78 0.775 21.57 415.23
  79 0.785 21.19 425.813
  80 0.795 21.508 430.918
  81 0.805 21.822 424.407
  82 0.815 21.956 418.952
  83 0.825 21.996 411.257
  84 0.835 21.998 365.222
  85 0.845 21.828 370.235
  86 0.855 21.09 355.506
  87 0.865 18.838 350.428
  88 0.875 19.292 354.279
  89 0.885 21.028 354.833
  90 0.895 21.946 354.752
  91 0.905 21.978 359.595
  92 0.915 22 345.424
  93 0.925 21.976 326.926
  94 0.935 21.842 333.568
  95 0.945 21.488 323.438
  96 0.955 21.212 322.312
  97 0.965 21.594 317.418
  98 0.975 21.794 310.907
  99 0.985 20.856 328.17
  100 0.995 18.212 313.1
200000 100 2112
  1 0.005 18.666 281.005
  2 0.015 21.006 264.786
  3 0.025 21.79 278.266
  4 0.035 21.45 308.844
  5 0.045 21.34 301.761
  6 0.055 21.582 318.261
  7 0.065 21.768 320.659
  8 0.075 21.982 321.715
  9 0.085 21.994 340.834
  10 0.095 21.922 346.386
  11 0.105 21.902 327.396
  12 0.115 20.862 349.485
  13 0.125 19.2 368.862
  14 0.135 19.372 386.11
  15 0.145 20.872 376.485
  16 0.155 21.87 387.589
  17 0.165 22 407.677
  18 0.175 22 388.765
  19 0.185 21.912 397.264
  20 0.195 21.744 406.235
  21 0.205 21.478 404.013
  22 0.215 21.316 399.146
  23 0.225 21.62 398.931
  24 0.235 21.532 376.215
  25 0.245 19.79 384.422
  26 0.255 17.784 381.545
  27 0.265 19.5 386.431
  28 0.275 21.298 390.752
  29 0.285 21.712 400.764
  30 0.295 21.386 421.344
  31 0.305 21.37 413.911
  32 0.315 21.668 421.66
  33 0.325 21.904 453.852
  34 0.335 21.974 442.731
  35 0.345 21.988 439.805
  36 0.355 21.906 422.599
  37 0.365 21.138 456.362
  38 0.375 19.05 476.371
  39 0.385 19.16 503.619
  40 0.395 20.892 483.958
  41 0.405 21.878 485.219
  42 0.415 22 460.411
  43 0.425 21.976 493.021
  44 0.435 21.94 473.544
  45 0.445 21.608 488.558
  46 0.455 21.434 480.067
  47 0.465 21.382 522.234
  48 0.475 21.582 521.123
  49 0.485 20.618 533.384
  50 0.495 18.792 523.699
  51 0.505 18.42 514.69
  52 0.515 20.434 542.881
  53 0.525 21.48 528.587
  54 0.535 21.546 507.269
  55 0.545 21.302 484.092
  56 0.555 21.662 467.339
  57 0.565 21.882 459.447
  58 0.575 21.95 469.079
  59 0.585 21.97 477.153
  60 0.595 21.92 457.863
  61 0.605 21.012 467.429
  62 0.615 19.548 461.443
  63 0.625 19.168 467.457
  64 0.635 20.708 447.551
  65 0.645 21.69 428.698
  66 0.655 21.976 462.384
  67 0.665 21.982 460.785
  68 0.675 21.944 445.251
  69 0.685 21.746 450.911
  70 0.695 21.454 440.396
  71 0.705 21.28 437.84
  72 0.715 21.676 408.816
  73 0.725 21.2 423.361
  74 0.735 19.508 421.282
  75 0.745 18.126 427.853
  76 0.755 19.588 443.995
  77 0.765 21.456 432.806
  78 0.775 21.56 427.403
  79 0.785 21.322 434.87
  80 0.795 21.44 431.701
  81 0.805 21.774 418.369
  82 0.815 21.95 423.234
  83 0.825 21.994 403.137
  84 0.835 22 369.587
  85 0.845 21.908 367.231
  86 0.855 21.222 343.556
  87 0.865 18.42 374.559
  88 0.875 19.158 370.739
  89 0.885 21.338 380.096
  90 0.895 21.954 370.271
  91 0.905 22 351.993
  92 0.915 22 339.087
  93 0.925 21.962 347.702
  94 0.935 21.77 329.876
  95 0.945 21.49 309.962
  96 0.955 21.224 314.027
  97 0.965 21.67 323.633
  98 0.975 21.554 325.71
  99 0.985 20.362 311.127
  100 0.995 18.39 292.936
205000 100 2112
  1 0.005 18.484 277.05
  2 0.015 21.014 277.983
  3 0.025 21.792 284.989
  4 0.035 21.572 296.744
  5 0.045 21.258 314.948
  6 0.055 21.504 316.687
  7 0.065 21.858 322.477
  8 0.075 21.946 330.342
  9 0.085 22 351.852
  10 0.095 22 341.973
  11 0.105 21.834 342.343
  12 0.115 20.702 363.116
  13 0.125 19.186 357.959
  14 0.135 19.46 364.523
  15 0.145 20.916 394.479
  16 0.155 21.902 380.422
  17 0.165 22 415.655
  18 0.175 21.974 411.618
  19 0.185 21.938 415.226
  20 0.195 21.706 395.24
  21 0.205 21.404 397.001
  22 0.215 21.404 390.61
  23 0.225 21.608 382.29
  24 0.235 21.508 378.31
  25 0.245 19.75 399.71
  26 0.255 17.81 400.335
  27 0.265 19.412 393.863
  28 0.275 21.474 388.796
  29 0.285 21.668 401.268
  30 0.295 21.352 419.46
  31 0.305 21.402 435.125
  32 0.315 21.694 429.896
  33 0.325 21.924 439.642
  34 0.335 21.98 442.611
  35 0.345 21.992 451.771
  36 0.355 21.948 447.483
  37 0.365 21.204 448.594
  38 0.375 19.27 453.819
  39 0.385 18.612 467.793
  40 0.395 21.052 447.799
  41 0.405 21.914 446.928
  42 0.415 22 457.127
  43 0.425 21.956 450.199
  44 0.435 21.948 453.719
  45 0.445 21.738 484.396
  46 0.455 21.328 486.511
  47 0.465 21.442 509.098
  48 0.475 21.472 520.26
  49 0.485 20.838 520.144
  50 0.495 19.102 540.246
  51 0.505 18.264 547.099
  52 0.515 20.246 557.092
  53 0.525 21.406 527.228
  54 0.535 21.536 512.55
  55 0.545 21.356 527.489
  56 0.555 21.538 504.703
  57 0.565 21.86 493.591
  58 0.575 21.974 478.698
  59 0.585 21.972 492.739
  60 0.595 21.938 499.957
  61 0.605 20.974 502.87
  62 0.615 19.302 477.271
  63 0.625 19.19 461.451
  64 0.635 20.804 464.595
  65 0.645 21.816 472.408
  66 0.655 22 444.287
  67 0.665 21.99 435.627
  68 0.675 21.926 439.388
  69 0.685 21.768 414.905
  70 0.695 21.354 435.93
  71 0.705 21.376 439.37
  72 0.715 21.564 443.057
  73 0.725 21.374 438.871
  74 0.735 19.488 394.512
  75 0.745 17.744 405.267
  76 0.755 19.822 410.117
  77 0.765 21.526 406.049
  78 0.775 21.63 392.374
  79 0.785 21.344 422.33
  80 0.795 21.444 404.456
  81 0.805 21.69 416.424
  82 0.815 21.98 405.907
  83 0.825 21.98 421.022
  84 0.835 22 428.364
  85 0.845 21.78 423.887
  86 0.855 21.088 387.894
  87 0.865 18.814 369.483
  88 0.875 19.134 362.722
  89 0.885 21.26 365.349
  90 0.895 21.924 367.72
  91 0.905 22 352.622
  92 0.915 21.98 344.789
  93 0.925 21.962 340.621
  94 0.935 21.764 308.027
  95 0.945 21.446 297.244
  96 0.955 21.286 311.165
  97 0.965 21.64 296.52
  98 0.975 21.718 303.388
  99 0.985 20.504 278.784
  100 0.995 18.272 271.514
210000 100 2112.0000000000005
  1 0.005 18.374 269.662
  2 0.015 20.72 289.802
  3 0.025 21.758 301.543
  4 0.035 21.598 296.861
  5 0.045 21.346 313.399
  6 0.055 21.486 328.938
  7 0.065 21.748 340.981
  8 0.075 21.948 358.975
  9 0.085 21.994 336.078
  10 0.095 21.992 334.634
  11 0.105 21.778 348.453
  12 0.115 21.088 336.584
  13 0.125 19.422 339.2
  14 0.135 18.844 344.921
  15 0.145 20.99 345.369
  16 0.155 21.886 349.041
  17 0.165 22 377.456
  18 0.175 22 368.963
  19 0.185 21.956 345.953
  20 0.195 21.848 348.857
  21 0.205 21.436 366.15
  22 0.215 21.224 387.338
  23 0.225 21.59 393.822
  24 0.235 21.726 412.463
  25 0.245 20.17 393.147
  26 0.255 17.734 418.467
  27 0.265 19.07 401.318
  28 0.275 21.292 432.022
  29 0.285 21.646 446.619
  30 0.295 21.446 419.823
  31 0.305 21.234 435.2
  32 0.315 21.7 444.617
  33 0.325 21.944 454.343
  34 0.335 21.984 460.586
  35 0.345 22 429.072
  36 0.355 21.908 420.27
  37 0.365 21.15 430.239
  38 0.375 19.138 433.206
  39 0.385 18.962 439.79
  40 0.395 20.972 466.459
  41 0.405 21.886 480.246
  42 0.415 21.984 506.657
  43 0.425 21.996 465.902
  44 0.435 21.846 483.97
  45 0.445 21.81 487.19
  46 0.455 21.244 500.567
  47 0.465 21.354 504.438
  48 0.475 21.584 483.698
  49 0.485 20.618 484.322
  50 0.495 19.018 523.6
  51 0.505 18.438 572.465
  52 0.515 20.37 547.855
  53 0.525 21.49 518.662
  54 0.535 21.424 505.154
  55 0.545 21.384 484.13
  56 0.555 21.584 508.695
  57 0.565 21.88 501.642
  58 0.575 21.97 533.614
  59 0.585 21.962 509.426
  60 0.595 21.898 506.479
  61 0.605 20.854 512.111
  62 0.615 19.104 520.859
  63 0.625 19.268 517.224
  64 0.635 20.988 474.811
  65 0.645 21.928 458.968
  66 0.655 21.986 467.159
  67 0.665 21.988 438.295
  68 0.675 21.916 433.265
  69 0.685 21.694 438.715
  70 0.695 21.432 420.731
  71 0.705 21.252 424.093
  72 0.715 21.744 408.517
  73 0.725 21.338 410.722
  74 0.735 19 435.897
  75 0.745 17.886 435.232
  76 0.755 20.078 445.914
  77 0.765 21.606 406.44
  78 0.775 21.57 378.475
  79 0.785 21.268 381.175
  80 0.795 21.468 375.754
  81 0.805 21.776 399.654
  82 0.815 21.99 402.521
  83 0.825 21.996 387.771
  84 0.835 22 391.833
  85 0.845 21.844 404.913
  86 0.855 21.04 397.07
  87 0.865 18.876 388.035
  88 0.875 19.034 398.572
  89 0.885 21.248 361.888
  90 0.895 21.958 374.016
  91 0.905 22 352.608
  92 0.915 22 338.382
  93 0.925 21.942 354.24
  94 0.935 21.864 338.261
  95 0.945 21.51 325.614
  96 0.955 21.194 343.919
  97 0.965 21.58 321.564
  98 0.975 21.588 311.945
  99 0.985 20.628 296.948
  100 0.995 18.722 278.603
215000 100 2112
  1 0.005 18.426 280.691
  2 0.015 20.578 271.692
  3 0.025 21.738 292.447
  4 0.035 21.592 291.943
  5 0.045 21.32 309.423
  6 0.055 21.464 318.557
  7 0.065 21.762 332.934
  8 0.075 21.968 338.388
  9 0.085 21.996 342.929
  10 0.095 21.988 327.884
  11 0.105 21.826 336.691
  12 0.115 21.254 338.948
  13 0.125 19.404 356.374
  14 0.135 19.044 361.093
  15 0.145 20.64 361.376
  16 0.155 21.848 360.84
  17 0.165 21.996 364.573
  18 0.175 21.998 344.748
  19 0.185 21.982 362.335
  20 0.195 21.758 366.983
  21 0.205 21.656 375.43
  22 0.215 21.212 386.331
  23 0.225 21.522 404.1
  24 0.235 21.658 408.877
  25 0.245 20.53 396.695
  26 0.255 18.09 403.096
  27 0.265 18.654 430.696
  28 0.275 20.998 429.729
  29 0.285 21.656 428.475
  30 0.295 21.49 424.313
  31 0.305 21.232 458.094
  32 0.315 21.76 445.004
  33 0.325 21.808 465.478
  34 0.335 21.996 474.955
  35 0.345 22 463.957
  36 0.355 21.864 473.861
  37 0.365 20.922 460.85
  38 0.375 19.2 423.993
  39 0.385 19.228 428.814
  40 0.395 20.97 465.47
  41 0.405 21.836 471.963
  42 0.415 21.98 459.496
  43 0.425 21.99 464.467
  44 0.435 21.892 471.449
  45 0.445 21.66 492.862
  46 0.455 21.36 495.577
  47 0.465 21.45 506.22
  48 0.475 21.33 555.411
  49 0.485 20.596 541.031
  50 0.495 18.624 547.979
  51 0.505 18.896 578.432
  52 0.515 20.442 557.603
  53 0.525 21.422 565.671
  54 0.535 21.408 556.553
  55 0.545 21.422 537.434
  56 0.555 21.616 536.576
  57 0.565 21.906 517.846
  58 0.575 21.986 516.417
  59 0.585 21.924 495.995
  60 0.595 21.652 465.98
  61 0.605 20.492 490.731
  62 0.615 18.932 493.965
  63 0.625 19.868 492.277
  64 0.635 21.194 470.012
  65 0.645 21.938 433.447
  66 0.655 22 449.382
  67 0.665 21.972 431.227
  68 0.675 21.884 451.604
  69 0.685 21.614 454.614
  70 0.695 21.398 448.726
  71 0.705 21.39 421.186
  72 0.715 21.69 442.219
  73 0.725 21.164 419.608
  74 0.735 18.764 436.48
  75 0.745 17.954 444.999
  76 0.755 20.39 434.344
  77 0.765 21.654 416.606
  78 0.775 21.528 435.977
  79 0.785 21.214 373.992
  80 0.795 21.564 362.04
  81 0.805 21.852 363.091
  82 0.815 21.972 379.351
  83 0.825 21.996 376.936
  84 0.835 22 359.399
  85 0.845 21.932 361.108
  86 0.855 21.094 360.98
  87 0.865 18.942 345.58
  88 0.875 19.04 344.717
  89 0.885 21.1 331.749
  90 0.895 21.892 361.291
  91 0.905 22 343.912
  92 0.915 22 352.275
  93 0.925 21.942 337.682
  94 0.935 21.804 335.27
  95 0.945 21.524 328.111
  96 0.955 21.3 317.911
  97 0.965 21.534 313.33
  98 0.975 21.684 312.62
  99 0.985 20.758 302.407
  100 0.995 18.61 279.994
220000 100 2112
  1 0.005 18.796 279.059
  2 0.015 20.632 275.938
  3 0.025 21.592 295.554
  4 0.035 21.54 311.178
  5 0.045 21.45 295.884
  6 0.055 21.504 323.348
  7 0.065 21.748 325.309
  8 0.075 21.96 332.761
  9 0.085 21.968 337.52
  10 0.095 21.996 344.38
  11 0.105 21.852 342.509
  12 0.115 20.954 345.624
  13 0.125 19.094 317.552
  14 0.135 19.672 332.895
  15 0.145 20.622 344.213
  16 0.155 21.81 347.753
  17 0.165 21.992 357.675
  18 0.175 21.992 355.51
  19 0.185 21.95 380.977
  20 0.195 21.81 398.134
  21 0.205 21.558 391.076
  22 0.215 21.292 410.993
  23 0.225 21.48 419.207
  24 0.235 21.746 398.2
  25 0.245 20.288 414.642
  26 0.255 17.976 423.173
  27 0.265 18.822 418.578
  28 0.275 21.164 407.682
  29 0.285 21.706 405.005
  30 0.295 21.462 403.27
  31 0.305 21.276 417.444
  32 0.315 21.584 424.052
  33 0.325 21.92 451.47
  34 0.335 21.978 438.364
  35 0.345 22 445.1
  36 0.355 21.794 474.038
  37 0.365 21.246 492.766
  38 0.375 19.502 478.473
  39 0.385 18.784 479.146
  40 0.395 20.858 470.349
  41 0.405 21.85 502.86
  42 0.415 21.954 524.41
  43 0.425 21.986 528.062
  44 0.435 21.866 514.714
  45 0.445 21.598 522.218
  46 0.455 21.412 546.04
  47 0.465 21.54 531.845
  48 0.475 21.348 519.753
  49 0.485 20.614 555.512
  50 0.495 19.086 541.628
  51 0.505 18.628 535.328
  52 0.515 20.204 516.352
  53 0.525 21.442 514.977
  54 0.535 21.508 507.581
  55 0.545 21.382 466.043
  56 0.555 21.606 498.891
  57 0.565 21.842 509.386
  58 0.575 21.95 503.105
  59 0.585 22 494.167
  60 0.595 21.692 500.132
  61 0.605 20.78 517.036
  62 0.615 19.59 481.967
  63 0.625 19.556 484.711
  64 0.635 20.634 478.135
  65 0.645 21.784 451.842
  66 0.655 21.964 440.983
  67 0.665 22 427.359
  68 0.675 21.906 403.074
  69 0.685 21.722 422.414
  70 0.695 21.31 428.862
  71 0.705 21.384 404.806
  72 0.715 21.638 426.412
  73 0.725 21.1 436.488
  74 0.735 18.964 468.355
  75 0.745 17.92 416.719
  76 0.755 20.306 417.397
  77 0.765 21.662 428.159
  78 0.775 21.574 391.491
  79 0.785 21.222 400.497
  80 0.795 21.54 407.309
  81 0.805 21.762 391.58
  82 0.815 21.992 411.465
  83 0.825 21.998 404.788
  84 0.835 22 390.692
  85 0.845 21.816 388.6
  86 0.855 20.544 382.71
  87 0.865 18.676 393.71
  88 0.875 19.55 360.41
  89 0.885 21.458 348.725
  90 0.895 21.956 352.915
  91 0.905 22 335.69
  92 0.915 22 311.842
  93 0.925 21.944 293.992
  94 0.935 21.718 326.374
  95 0.945 21.452 333.258
  96 0.955 21.292 316.178
  97 0.965 21.638 299.469
  98 0.975 21.538 292.374
  99 0.985 20.334 284.308
  100 0.995 18.898 271.998
225000 100 2112.0000000000005
  1 0.005 18.942 271.968
  2 0.015 20.87 271.119
  3 0.025 21.67 289.693
  4 0.035 21.552 294.637
  5 0.045 21.33 285.947
  6 0.055 21.494 291.594
  7 0.065 21.852 299.16
  8 0.075 21.962 321.763
  9 0.085 22.002 313.033
  10 0.095 21.992 341.802
  11 0.105 21.864 343.547
  12 0.115 20.922 343.472
  13 0.125 19.056 357.76
  14 0.135 19.396 363.633
  15 0.145 21.046 355.433
  16 0.155 21.728 352.745
  17 0.165 21.988 362.498
  18 0.175 21.996 377.514
  19 0.185 21.972 372.988
  20 0.195 21.748 392.388
  21 0.205 21.456 401.442
  22 0.215 21.35 410.009
  23 0.225 21.55 406.989
  24 0.235 21.682 400.574
  25 0.245 20.176 394.262
  26 0.255 18.098 410.229
  27 0.265 18.85 394.958
  28 0.275 21.19 451.209
  29 0.285 21.646 429.183
  30 0.295 21.398 432.706
  31 0.305 21.382 427.87
  32 0.315 21.66 437.38
  33 0.325 21.862 453.718
  34 0.335 21.992 444.213
  35 0.345 21.99 461.001
  36 0.355 21.974 485.464
  37 0.365 21.128 508.554
  38 0.375 19.684 475.857
  39 0.385 18.802 503.101
  40 0.395 20.638 470.058
  41 0.405 21.792 477.781
  42 0.415 21.984 483.406
  43 0.425 21.976 450.837
  44 0.435 21.938 475.14
  45 0.445 21.638 519.185
  46 0.455 21.488 521.935
  47 0.465 21.322 535.674
  48 0.475 21.454 567.595
  49 0.485 20.602 537.55
  50 0.495 18.952 539.308
  51 0.505 18.494 526.019
  52 0.515 20.404 527.321
  53 0.525 21.446 507.819
  54 0.535 21.528 488.961
  55 0.545 21.348 478.564
  56 0.555 21.562 495.894
  57 0.565 21.902 514.094
  58 0.575 21.95 509.149
  59 0.585 22.01 516.424
  60 0.595 21.852 488.887
  61 0.605 20.972 480.768
  62 0.615 19.352 498.55
  63 0.625 19.154 490.644
  64 0.635 20.838 482.613
  65 0.645 21.87 462.765
  66 0.655 21.948 455.297
  67 0.665 21.954 429.131
  68 0.675 21.958 457.52
  69 0.685 21.716 452.352
  70 0.695 21.302 458.792
  71 0.705 21.398 429.52
  72 0.715 21.688 443.197
  73 0.725 21.188 421.772
  74 0.735 19.328 405.026
  75 0.745 17.918 399.505
  76 0.755 19.964 432.192
  77 0.765 21.536 423.911
  78 0.775 21.546 433.454
  79 0.785 21.232 398.887
  80 0.795 21.554 394.872
  81 0.805 21.752 392.526
  82 0.815 21.968 394.808
  83 0.825 21.998 395.041
  84 0.835 21.982 383.968
  85 0.845 21.862 381.453
  86 0.855 20.686 404.633
  87 0.865 18.766 375.195
  88 0.875 19.562 338.955
  89 0.885 21.282 345.175
  90 0.895 21.86 361.381
  91 0.905 22 353.288
  92 0.915 21.996 337.721
  93 0.925 21.94 327.141
  94 0.935 21.704 334.74
  95 0.945 21.444 312.857
  96 0.955 21.332 300.99
  97 0.965 21.62 302.325
  98 0.975 21.606 286.933
  99 0.985 20.152 292.65
  100 0.995 18.54 286.676
230000 100 2112.0000000000005
  1 0.005 18.118 273.332
  2 0.015 20.622 246.528
  3 0.025 21.752 263.16
  4 0.035 21.58 268.862
  5 0.045 21.392 296.079
  6 0.055 21.396 292.732
  7 0.065 21.768 294.372
  8 0.075 21.926 322.245
  9 0.085 21.998 317.568
  10 0.095 22 335.515
  11 0.105 21.87 350.578
  12 0.115 21.348 369.089
  13 0.125 19.508 367.733
  14 0.135 19.104 357.336
