# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112
  5 0.045 21.124 198.288
  6 0.055 21.454 208.767
  7 0.065 21.918 233.152
  8 0.075 21.998 244.529
  9 0.085 22 249.688
  10 0.095 22 260.453
  11 0.105 22 260.794
  12 0.115 21.484 261.865
  13 0.125 18.868 276.425
  14 0.135 18.77 278.752
  15 0.145 20.932 271.231
  16 0.155 21.946 276.109
  17 0.165 22 291.634
  18 0.175 22 277.846
  19 0.185 21.982 284.043
  20 0.195 21.736 284.609
  21 0.205 21.642 269.983
  22 0.215 21.158 292.775
  23 0.225 21.524 298.048
  24 0.235 21.74 300.307
  25 0.245 20.384 300.823
  26 0.255 17.59 313.307
  27 0.265 18.886 306.317
  28 0.275 21.382 304.827
  29 0.285 21.694 337.199
  30 0.295 21.34 336.921
  31 0.305 21.29 346.817
  32 0.315 21.672 335.952
  33 0.325 21.98 359.471
  34 0.335 22 366.525
  35 0.345 22 372.739
  36 0.355 21.922 376.024
  37 0.365 21.032 354.377
  38 0.375 18.57 352.052
  39 0.385 19.202 346.889
  40 0.395 21.338 357.444
  41 0.405 21.938 361.307
  42 0.415 21.998 367.401
  43 0.425 21.99 372.478
  44 0.435 21.854 393.254
  45 0.445 21.654 372.114
  46 0.455 21.272 409.287
  47 0.465 21.38 390.385
  48 0.475 21.774 418.034
  49 0.485 20.828 404.419
  50 0.495 17.872 439.336
  51 0.505 18.554 457.258
  52 0.515 20.868 455.843
  53 0.525 21.73 423.638
  54 0.535 21.39 411.116
  55 0.545 21.254 433.905
  56 0.555 21.614 417.458
  57 0.565 21.986 385.392
  58 0.575 21.98 366.834
  59 0.585 22 357.418
  60 0.595 21.954 339.141
  61 0.605 21.342 339.883
  62 0.615 18.954 350.223
  63 0.625 18.694 356.764
  64 0.635 21.102 344.086
  65 0.645 21.964 346.54
  66 0.655 21.99 345.973
  67 0.665 21.994 333.881
  68 0.675 21.93 318.968
  69 0.685 21.732 338.957
  70 0.695 21.382 341.394
  71 0.705 21.276 349.675
  72 0.715 21.686 349.099
  73 0.725 21.372 323.518
  74 0.735 19.298 337.163
  75 0.745 17.422 316.657
  76 0.755 20.074 303.898
  77 0.765 21.786 300.509
  78 0.775 21.612 308.844
  79 0.785 21.28 309.106
  80 0.795 21.37 297.341
  81 0.805 21.792 292.448
  82 0.815 21.994 284.038
  83 0.825 22 280.883
  84 0.835 22 274.914
  85 0.845 21.94 269.213
  86 0.855 21.092 255.024
  87 0.865 18.818 262.398
  88 0.875 19.014 256.313
  89 0.885 21.18 275.209
  90 0.895 21.956 253.558
  91 0.905 22 261.719
  92 0.915 22 243.705
  93 0.925 21.98 232.498
  94 0.935 21.886 230.068
  95 0.945 21.36 233.3
  96 0.955 21.23 232.282
  97 0.965 21.598 219.016
  98 0.975 21.94 205.859
  99 0.985 21.272 201.553
  100 0.995 17.386 213.427
190000 100 2112.0000000000005
  1 0.005 17.534 183.67
  2 0.015 21.198 188.115
  3 0.025 21.956 209.877
  4 0.035 21.656 203.409
  5 0.045 21.026 225.082
  6 0.055 21.426 210.743
  7 0.065 21.916 229.436
  8 0.075 21.992 227.886
  9 0.085 22 236.591
  10 0.095 22 267.448
  11 0.105 21.994 285.523
  12 0.115 21.362 272.24
  13 0.125 18.478 272.396
  14 0.135 19.006 281.33
  15 0.145 21.234 291.16
  16 0.155 21.936 302.437
  17 0.165 21.99 291.486
  18 0.175 21.992 278.212
  19 0.185 22 283.511
  20 0.195 21.734 275.535
  21 0.205 21.368 286.347
  22 0.215 21.318 305.468
  23 0.225 21.614 306.937
  24 0.235 21.488 311.043
  25 0.245 19.778 326.547
  26 0.255 17.98 308.722
  27 0.265 19.186 314.396
  28 0.275 21.53 321.672
  29 0.285 21.71 320.166
  30 0.295 21.208 315.459
  31 0.305 21.422 321.322
  32 0.315 21.762 347.639
  33 0.325 21.918 340.61
  34 0.335 21.992 366.2
  35 0.345 22 361.316
  36 0.355 21.906 354.16
  37 0.365 21.164 383.189
  38 0.375 18.598 378.311
  39 0.385 19.046 369.214
  40 0.395 21.45 382.704
  41 0.405 21.836 391.21
  42 0.415 22 371.076
  43 0.425 21.99 380.917
  44 0.435 21.932 384.022
  45 0.445 21.594 378.48
  46 0.455 21.374 386.052
  47 0.465 21.282 369.077
  48 0.475 21.808 390.278
  49 0.485 20.916 407.296
  50 0.495 18.042 430.345
  51 0.505 18.03 415.923
  52 0.515 21.06 410.224
  53 0.525 21.72 413.588
  54 0.535 21.352 399.111
  55 0.545 21.322 388.017
  56 0.555 21.654 425.091
  57 0.565 21.924 438.199
  58 0.575 22 417.98
  59 0.585 22 373.578
  60 0.595 21.99 369.796
  61 0.605 21.06 374.402
  62 0.615 18.812 349.437
  63 0.625 18.856 338.695
  64 0.635 21.388 344.957
  65 0.645 21.894 363.705
  66 0.655 22 355.57
  67 0.665 21.996 328.844
  68 0.675 21.928 327.123
  69 0.685 21.764 333.653
  70 0.695 21.264 330.508
  71 0.705 21.344 313.658
  72 0.715 21.686 306.569
  73 0.725 21.51 318.766
  74 0.735 19.4 282.697
  75 0.745 17.354 285.24
  76 0.755 19.972 290.567
  77 0.765 21.726 293.325
  78 0.775 21.738 286.59
  79 0.785 21.202 295.64
  80 0.795 21.356 302.48
  81 0.805 21.774 301.018
  82 0.815 21.994 300.09
  83 0.825 21.992 285.663
  84 0.835 22 288.396
  85 0.845 21.928 274.658
  86 0.855 21.148 282.575
  87 0.865 19.242 273.188
  88 0.875 18.766 277.645
  89 0.885 20.98 270.707
  90 0.895 21.936 238.498
  91 0.905 22 223.317
  92 0.915 22 225.171
  93 0.925 21.982 229.209
  94 0.935 21.868 234.137
  95 0.945 21.544 241.139
  96 0.955 21.208 242.529
  97 0.965 21.438 239.93
  98 0.975 21.936 209.108
  99 0.985 21.316 211.134
  100 0.995 18.004 197.96
195000 100 2112
  1 0.005 17.808 179.588
  2 0.015 21.43 173.13
  3 0.025 21.966 192.663
  4 0.035 21.62 204.288
  5 0.045 21.008 216.122
  6 0.055 21.534 209.016
  7 0.065 21.866 241.627
  8 0.075 21.998 238.126
  9 0.085 22 235.659
  10 0.095 22 232.613
  11 0.105 21.988 243.623
  12 0.115 21.486 262.084
  13 0.125 19.024 271.87
  14 0.135 18.496 272.55
  15 0.145 21.06 279.451
  16 0.155 21.946 283.858
  17 0.165 22 302.081
  18 0.175 21.998 313.752
  19 0.185 21.996 317.839
  20 0.195 21.818 302.969
  21 0.205 21.358 301.321
  22 0.215 21.314 307.248
  23 0.225 21.584 320.085
  24 0.235 21.638 309.744
  25 0.245 20.102 343.738
  26 0.255 17.418 325.211
  27 0.265 19.278 312.991
  28 0.275 21.516 316.098
  29 0.285 21.658 324.485
  30 0.295 21.28 311.935
  31 0.305 21.404 312.279
  32 0.315 21.74 333.94
  33 0.325 21.898 328.923
  34 0.335 22 339.402
  35 0.345 22 327.173
  36 0.355 21.914 353.817
  37 0.365 21.07 355.097
  38 0.375 18.932 367.942
  39 0.385 19.098 369.99
  40 0.395 21.062 367.006
  41 0.405 21.924 383.169
  42 0.415 22 385.923
  43 0.425 21.98 410.095
  44 0.435 21.91 375.667
  45 0.445 21.726 380.676
  46 0.455 21.146 410.024
  47 0.465 21.4 393.045
  48 0.475 21.784 397.442
  49 0.485 20.95 411.987
  50 0.495 17.948 393.668
  51 0.505 18.256 439.673
  52 0.515 20.938 439.619
  53 0.525 21.736 436.064
  54 0.535 21.336 430.904
  55 0.545 21.268 420.001
  56 0.555 21.726 399.442
  57 0.565 21.908 404.29
  58 0.575 21.988 408.672
  59 0.585 21.984 387.787
  60 0.595 21.942 367.224
  61 0.605 21.4 344.672
  62 0.615 18.824 331.9
  63 0.625 18.646 343.045
  64 0.635 21.23 333.645
  65 0.645 21.974 340.771
  66 0.655 22 343.696
  67 0.665 21.996 351.471
  68 0.675 21.96 349.137
  69 0.685 21.786 337.863
  70 0.695 21.242 334.492
  71 0.705 21.388 337.515
  72 0.715 21.638 331.594
  73 0.725 21.358 325.107
  74 0.735 19.51 310.633
  75 0.745 17.438 300.647
  76 0.755 19.852 303.507
  77 0.765 21.776 308.309
  78 0.775 21.588 315.642
  79 0.785 21.232 308.468
  80 0.795 21.488 289.87
  81 0.805 21.766 285.366
  82 0.815 21.99 274.454
  83 0.825 21.992 274.332
  84 0.835 22 262.337
  85 0.845 21.952 259.302
  86 0.855 21.202 256.376
  87 0.865 18.65 259.714
  88 0.875 18.904 262.95
  89 0.885 21.374 235.307
  90 0.895 21.918 240.825
  91 0.905 22 257.812
  92 0.915 21.994 258.034
  93 0.925 21.99 251.316
  94 0.935 21.838 250.13
  95 0.945 21.448 231.792
  96 0.955 21.168 227.252
  97 0.965 21.612 229.848
  98 0.975 21.924 223.502
  99 0.985 21.206 211.53
  100 0.995 17.59 194.289
200000 100 2111.9999999999995
  1 0.005 17.458 183.611
  2 0.015 21.39 180.479
  3 0.025 21.918 200.744
  4 0.035 21.674 207.66
  5 0.045 21.158 215.077
  6 0.055 21.376 225.329
  7 0.065 21.852 241.713
  8 0.075 22.004 250.343
  9 0.085 21.992 244.655
  10 0.095 22 240.851
  11 0.105 22 258.371
  12 0.115 21.472 257.472
  13 0.125 18.88 285.008
  14 0.135 18.848 290.824
  15 0.145 20.884 285.366
  16 0.155 21.93 276.401
  17 0.165 21.986 269.493
  18 0.175 22 265.555
  19 0.185 21.96 277.713
  20 0.195 21.886 316.86
  21 0.205 21.41 303.486
  22 0.215 21.226 294.417
  23 0.225 21.594 294.733
  24 0.235 21.702 290.449
  25 0.245 20.536 323.115
  26 0.255 17.706 319.399
  27 0.265 18.65 313.647
  28 0.275 21.35 298.185
  29 0.285 21.794 322.818
  30 0.295 21.43 319.696
  31 0.305 21.124 315.425
  32 0.315 21.676 313.723
  33 0.325 21.966 326.568
  34 0.335 21.99 336.791
  35 0.345 22 357.578
  36 0.355 21.924 369.056
  37 0.365 21.386 358.582
  38 0.375 19.492 375.924
  39 0.385 18.524 380.681
  40 0.395 20.748 378.467
  41 0.405 21.926 386.925
  42 0.415 22 383.267
  43 0.425 21.986 391.568
  44 0.435 21.92 395.298
  45 0.445 21.648 411.064
  46 0.455 21.366 428.263
  47 0.465 21.358 431.389
  48 0.475 21.706 423.803
  49 0.485 20.992 404.089
  50 0.495 18.182 425.205
  51 0.505 18.07 446.203
  52 0.515 20.826 447.751
  53 0.525 21.634 412.028
  54 0.535 21.53 405.079
  55 0.545 21.15 414.124
  56 0.555 21.712 427.937
  57 0.565 21.944 410.416
  58 0.575 21.976 388.259
  59 0.585 22 371.786
  60 0.595 21.916 377.238
  61 0.605 20.882 385.778
  62 0.615 18.436 371.171
  63 0.625 19.266 342.679
  64 0.635 21.556 350.054
  65 0.645 21.944 347.673
  66 0.655 21.996 333.123
  67 0.665 22 334.372
  68 0.675 21.866 343.188
  69 0.685 21.77 342.715
  70 0.695 21.174 328.235
  71 0.705 21.434 318.393
  72 0.715 21.7 336.574
  73 0.725 20.856 332.207
  74 0.735 18.734 346.486
  75 0.745 18.036 310.299
  76 0.755 20.552 307.548
  77 0.765 21.774 292.309
  78 0.775 21.524 307.276
  79 0.785 21.22 293.366
  80 0.795 21.478 294.259
  81 0.805 21.886 283.747
  82 0.815 22 263.824
  83 0.825 22 254.386
  84 0.835 22 271.418
  85 0.845 21.978 263.435
  86 0.855 21.16 258.729
  87 0.865 18.476 240.282
  88 0.875 19.1 237.718
  89 0.885 21.298 253.023
  90 0.895 21.988 238.847
  91 0.905 22 237.053
  92 0.915 22 242.801
  93 0.925 21.984 242.954
  94 0.935 21.904 242.408
  95 0.945 21.508 225.28
  96 0.955 21.086 223.026
  97 0.965 21.564 229.386
  98 0.975 21.932 213.464
  99 0.985 21.34 206.993
  100 0.995 17.86 199.809
205000 100 2112
  1 0.005 17.814 186.137
  2 0.015 21.564 194.345
  3 0.025 21.932 209.89
  4 0.035 21.528 220.192
  5 0.045 21.198 228.715
  6 0.055 21.46 222.569
  7 0.065 21.872 233.957
  8 0.075 21.992 226.613
  9 0.085 22 240.713
  10 0.095 22 252.775
  11 0.105 21.954 260.047
  12 0.115 21.214 243.373
  13 0.125 19.312 240.076
  14 0.135 18.42 255.429
  15 0.145 21.106 256.246
  16 0.155 22.008 265.704
  17 0.165 21.986 276.277
  18 0.175 22 282.816
  19 0.185 21.96 294.18
  20 0.195 21.8 292.532
  21 0.205 21.51 296.312
  22 0.215 21.252 294.181
  23 0.225 21.534 304.392
  24 0.235 21.608 303.523
  25 0.245 20.316 300.834
  26 0.255 17.694 309.526
  27 0.265 18.926 311.181
  28 0.275 21.42 305.82
  29 0.285 21.642 301.678
  30 0.295 21.416 325.923
  31 0.305 21.316 324.225
  32 0.315 21.744 337.789
  33 0.325 21.866 334.038
  34 0.335 21.996 325.168
  35 0.345 22 316.042
  36 0.355 21.934 340.447
  37 0.365 21.15 355.988
  38 0.375 19.032 391.354
  39 0.385 19.074 410.017
  40 0.395 20.936 395.574
  41 0.405 21.874 382.335
  42 0.415 22 399.093
  43 0.425 21.992 408.795
  44 0.435 21.86 398.522
  45 0.445 21.722 415.848
  46 0.455 21.276 420.363
  47 0.465 21.332 440.563
  48 0.475 21.78 426.214
  49 0.485 20.76 435.456
  50 0.495 18.072 445.838
  51 0.505 18.216 454.262
  52 0.515 21.014 423.925
  53 0.525 21.716 423.364
  54 0.535 21.378 371.988
  55 0.545 21.27 390.925
  56 0.555 21.696 398.99
  57 0.565 21.916 393.962
  58 0.575 22 412.992
  59 0.585 22 383.608
  60 0.595 21.942 397.735
  61 0.605 21.322 380.888
  62 0.615 18.996 377.63
  63 0.625 18.812 371.127
  64 0.635 21.05 377.034
  65 0.645 21.878 359.355
  66 0.655 22 364.535
  67 0.665 22 345.193
  68 0.675 21.956 331.641
  69 0.685 21.666 312.974
  70 0.695 21.376 302.178
  71 0.705 21.182 304.381
  72 0.715 21.774 301.387
  73 0.725 21.448 299.485
  74 0.735 19.202 316.838
  75 0.745 17.658 307.337
  76 0.755 19.948 318.734
  77 0.765 21.746 278.43
  78 0.775 21.532 289.571
  79 0.785 21.286 294.559
  80 0.795 21.506 313.743
  81 0.805 21.762 298.449
  82 0.815 21.96 285.389
  83 0.825 21.998 261.923
  84 0.835 22 260.729
  85 0.845 21.894 275.918
  86 0.855 21.076 256.353
  87 0.865 18.85 257.295
  88 0.875 19.212 249.318
  89 0.885 21.012 261.566
  90 0.895 21.966 243.611
  91 0.905 21.99 251.638
  92 0.915 21.998 253.904
  93 0.925 21.984 252.982
  94 0.935 21.842 257.333
  95 0.945 21.478 229.124
  96 0.955 21.174 219.36
  97 0.965 21.574 221.01
  98 0.975 21.926 220.048
  99 0.985 21.268 204.583
  100 0.995 17.396 198.438
210000 100 2111.9999999999995
  1 0.005 18.268 186.534
  2 0.015 21.4 191.174
  3 0.025 21.938 204.179
  4 0.035 21.53 205.545
  5 0.045 21.088 210.959
  6 0.055 21.49 217.774
  7 0.065 21.952 231.518
  8 0.075 21.994 231.149
  9 0.085 22 234.496
  10 0.095 22 237.82
  11 0.105 21.916 240.265
  12 0.115 20.996 224.646
  13 0.125 18.786 248.513
  14 0.135 19.028 242.361
  15 0.145 21.278 254.569
  16 0.155 21.996 256.504
  17 0.165 22 258.354
  18 0.175 22 260.365
  19 0.185 21.96 276.773
  20 0.195 21.83 278.114
  21 0.205 21.36 290.602
  22 0.215 21.356 274.931
  23 0.225 21.56 290.307
  24 0.235 21.59 299.521
  25 0.245 19.92 313.362
  26 0.255 18.012 295.758
  27 0.265 19.088 304.188
  28 0.275 21.366 313.125
  29 0.285 21.684 332.206
  30 0.295 21.276 312.405
  31 0.305 21.39 322.503
  32 0.315 21.694 320.116
  33 0.325 21.942 310.916
  34 0.335 21.972 334.336
  35 0.345 21.99 335.201
  36 0.355 21.994 352.707
  37 0.365 21.342 351.396
  38 0.375 19.05 345.008
  39 0.385 18.918 356.926
  40 0.395 20.814 370.969
  41 0.405 21.892 383.645
  42 0.415 22 403.771
  43 0.425 21.984 404.64
  44 0.435 21.922 422.528
  45 0.445 21.814 409.014
  46 0.455 21.234 424.942
  47 0.465 21.288 443.955
  48 0.475 21.714 420.34
  49 0.485 21.082 443.316
  50 0.495 18.066 474.588
  51 0.505 18.04 486.639
  52 0.515 20.93 458.099
  53 0.525 21.678 444.039
  54 0.535 21.34 434.055
  55 0.545 21.302 411.606
  56 0.555 21.708 433.97
  57 0.565 21.898 422.044
  58 0.575 22 408.205
  59 0.585 21.996 381.845
  60 0.595 21.948 381.341
  61 0.605 21.126 358.739
  62 0.615 18.366 376.715
  63 0.625 19.18 366.201
  64 0.635 21.468 343.573
  65 0.645 21.918 328.395
  66 0.655 21.998 336.882
  67 0.665 21.974 339.038
  68 0.675 21.9 316.693
  69 0.685 21.79 313.449
  70 0.695 21.322 318.946
  71 0.705 21.334 318.1
  72 0.715 21.67 304.784
  73 0.725 21.316 293.701
  74 0.735 19.494 304.591
  75 0.745 17.828 303.669
  76 0.755 19.722 309.41
  77 0.765 21.602 323.364
  78 0.775 21.594 336.572
  79 0.785 21.274 301.29
  80 0.795 21.392 300.203
  81 0.805 21.808 293.628
  82 0.815 21.992 284.65
  83 0.825 21.988 295.522
  84 0.835 22 300.588
  85 0.845 21.936 285.828
  86 0.855 21.042 282.96
  87 0.865 19.074 277.784
  88 0.875 19 260.02
  89 0.885 21.052 253.018
  90 0.895 21.896 244.429
  91 0.905 22 266.051
  92 0.915 21.992 259.68
  93 0.925 22.004 261.951
  94 0.935 21.836 254.189
  95 0.945 21.512 238.209
  96 0.955 21.132 236.324
  97 0.965 21.564 237.28
  98 0.975 21.926 216.897
  99 0.985 21.192 196.702
  100 0.995 17.182 187.433
215000 100 2112.0000000000005
  1 0.005 18.208 191.712
  2 0.015 21.654 176.087
  3 0.025 21.988 191.822
  4 0.035 21.54 198.316
  5 0.045 21.062 205.442
  6 0.055 21.484 206.703
  7 0.065 21.928 214.273
  8 0.075 21.998 226.115
  9 0.085 22 234.79
  10 0.095 22 235.467
  11 0.105 21.978 229.278
  12 0.115 21.508 229.997
  13 0.125 18.996 248.908
  14 0.135 18.508 261.474
  15 0.145 21.118 269.403
  16 0.155 21.892 274.394
  17 0.165 22 279.519
  18 0.175 22 286.269
  19 0.185 21.968 278.149
  20 0.195 21.828 294.871
  21 0.205 21.538 287.563
  22 0.215 21.094 289.473
  23 0.225 21.62 273.713
  24 0.235 21.822 278.311
  25 0.245 20.4 284.254
  26 0.255 17.532 303.019
  27 0.265 18.976 309.365
  28 0.275 21.224 336.934
  29 0.285 21.732 341.092
  30 0.295 21.394 322.317
  31 0.305 21.24 338.531
  32 0.315 21.688 350.638
  33 0.325 21.948 348.319
  34 0.335 21.996 327.571
  35 0.345 22 346.701
  36 0.355 21.98 337.186
  37 0.365 21.368 340.562
  38 0.375 19.102 338.638
  39 0.385 18.782 351.201
  40 0.395 20.948 354.748
  41 0.405 21.82 365.78
  42 0.415 22 364.772
  43 0.425 21.992 365.269
  44 0.435 21.956 389.383
  45 0.445 21.74 406.21
  46 0.455 21.278 414.945
  47 0.465 21.314 403.149
  48 0.475 21.738 406.306
  49 0.485 21.162 433.385
  50 0.495 18.378 457.859
  51 0.505 17.814 468.473
  52 0.515 20.682 474.698
  53 0.525 21.73 446.397
  54 0.535 21.49 412.057
  55 0.545 21.224 431.591
  56 0.555 21.568 430.346
  57 0.565 21.942 413.576
  58 0.575 21.992 423.687
  59 0.585 22 393.824
  60 0.595 21.912 378.359
  61 0.605 20.99 368.665
  62 0.615 18.902 385.552
  63 0.625 19.056 382.913
  64 0.635 21.222 368.008
  65 0.645 21.918 351.006
  66 0.655 22 358.363
  67 0.665 22 357.648
  68 0.675 21.912 352.594
  69 0.685 21.73 343.465
  70 0.695 21.274 332.995
  71 0.705 21.34 319.45
  72 0.715 21.716 333.818
  73 0.725 21.368 321.019
  74 0.735 19.128 321.274
  75 0.745 17.492 333.784
  76 0.755 20.192 318.053
  77 0.765 21.778 297.881
  78 0.775 21.644 310.464
  79 0.785 21.178 305.341
  80 0.795 21.412 310.935
  81 0.805 21.892 292.715
  82 0.815 21.944 299.4
  83 0.825 22 290.818
  84 0.835 22 282.333
  85 0.845 21.964 297.292
  86 0.855 20.85 270.933
  87 0.865 18.432 283.579
  88 0.875 19.29 267.086
  89 0.885 21.506 265.137
  90 0.895 21.958 240.1
  91 0.905 22 248.276
  92 0.915 22 238.305
  93 0.925 21.982 226.105
  94 0.935 21.866 234.597
  95 0.945 21.322 228.656
  96 0.955 21.182 228.68
  97 0.965 21.666 234.424
  98 0.975 21.954 220.942
  99 0.985 20.95 203.153
  100 0.995 17.216 194.562
220000 100 2111.9999999999995
  1 0.005 17.798 179.199
  2 0.015 21.728 168.33
  3 0.025 21.978 192.854
  4 0.035 21.582 202.527
  5 0.045 21.08 202.836
  6 0.055 21.438 229.238
  7 0.065 21.916 220.24
  8 0.075 22 220.234
  9 0.085 22 240.317
  10 0.095 22 249.274
  11 0.105 21.95 245.464
  12 0.115 21.334 249.062
  13 0.125 18.876 261.352
  14 0.135 18.766 265.131
  15 0.145 21.12 269.997
  16 0.155 21.954 271.231
  17 0.165 22 269.791
  18 0.175 22 274.734
  19 0.185 21.956 289.917
  20 0.195 21.884 298.873
  21 0.205 21.436 304.427
  22 0.215 21.178 295.582
  23 0.225 21.628 266.108
  24 0.235 21.722 279.551
  25 0.245 20.506 279.026
  26 0.255 18.086 299.178
  27 0.265 18.612 308.697
  28 0.275 21.078 321.201
  29 0.285 21.704 336.188
  30 0.295 21.386 332.616
  31 0.305 21.282 321.635
  32 0.315 21.654 324.101
  33 0.325 21.89 347.086
  34 0.335 21.998 341.674
  35 0.345 22 326.185
  36 0.355 21.984 325.035
  37 0.365 21.514 327.669
  38 0.375 19.336 342.533
  39 0.385 18.48 345.466
  40 0.395 20.858 337.866
  41 0.405 21.84 386.694
  42 0.415 21.988 369.277
  43 0.425 22 373.781
  44 0.435 21.964 379.26
  45 0.445 21.7 385.335
  46 0.455 21.25 413.699
  47 0.465 21.42 400.428
  48 0.475 21.664 412.037
  49 0.485 21.13 425.436
  50 0.495 18.594 426.91
  51 0.505 17.548 408.606
  52 0.515 20.822 394.96
  53 0.525 21.75 409.633
  54 0.535 21.334 431.959
  55 0.545 21.402 430.322
  56 0.555 21.57 421.626
  57 0.565 21.884 426.476
  58 0.575 21.968 439.413
  59 0.585 22 404.202
  60 0.595 21.946 393.032
  61 0.605 21.012 397.367
  62 0.615 18.676 400.921
  63 0.625 19.174 391.408
  64 0.635 21.236 384.851
  65 0.645 21.956 391.527
  66 0.655 21.996 375.995
  67 0.665 21.996 362.684
  68 0.675 21.906 351.295
  69 0.685 21.65 351.605
  70 0.695 21.214 373.235
  71 0.705 21.452 358.802
  72 0.715 21.69 331.74
  73 0.725 20.89 328.301
  74 0.735 18.598 309.657
  75 0.745 18.24 307.393
  76 0.755 20.476 315.696
  77 0.765 21.758 289.367
  78 0.775 21.562 305.931
  79 0.785 21.206 299.862
  80 0.795 21.484 290.256
  81 0.805 21.914 287.706
  82 0.815 21.974 312.235
  83 0.825 21.994 303.917
  84 0.835 22 300.349
  85 0.845 21.894 283.411
  86 0.855 20.824 276.548
  87 0.865 18.57 263.755
  88 0.875 19.31 271.61
  89 0.885 21.418 280.378
  90 0.895 21.984 275.525
  91 0.905 22 252.96
  92 0.915 22 242.653
  93 0.925 21.978 238.346
  94 0.935 21.832 229.807
  95 0.945 21.352 221.019
  96 0.955 21.234 212.148
  97 0.965 21.62 213.045
  98 0.975 21.95 211.093
  99 0.985 21.318 195.883
  100 0.995 17.196 190.778
225000 100 2111.9999999999995
  1 0.005 18.158 162.264
  2 0.015 21.738 163.294
  3 0.025 21.97 186.554
  4 0.035 21.596 194.429
  5 0.045 21.03 199.156
  6 0.055 21.52 209.999
  7 0.065 21.888 216.011
  8 0.075 21.99 227.889
  9 0.085 22 245.253
  10 0.095 22 236.594
  11 0.105 21.956 254.097
  12 0.115 21.394 248.143
  13 0.125 19.186 247.235
  14 0.135 18.364 259.152
  15 0.145 21.152 260.211
  16 0.155 21.964 282.792
  17 0.165 21.984 274.934
  18 0.175 22 282.69
  19 0.185 21.994 291.238
  20 0.195 21.79 291.127
  21 0.205 21.538 300.963
  22 0.215 21.146 305.062
  23 0.225 21.614 321.1
  24 0.235 21.694 329.198
  25 0.245 20.386 309.283
  26 0.255 17.758 311.49
  27 0.265 18.662 301.651
  28 0.275 21.412 303.276
  29 0.285 21.776 301.208
  30 0.295 21.254 285.999
  31 0.305 21.318 301.801
  32 0.315 21.682 307.735
  33 0.325 21.978 311.852
  34 0.335 21.998 317.626
  35 0.345 22 342.527
  36 0.355 21.934 343.771
  37 0.365 21.584 330.303
  38 0.375 19.214 320.538
  39 0.385 18.484 345.029
  40 0.395 20.854 331.96
  41 0.405 21.952 335.051
  42 0.415 21.978 352.177
  43 0.425 21.996 374.969
  44 0.435 21.918 438.95
  45 0.445 21.798 429.416
  46 0.455 21.272 434.917
  47 0.465 21.256 414.353
  48 0.475 21.744 391.618
  49 0.485 21.232 404.1
  50 0.495 18.57 446.136
  51 0.505 17.634 443.038
  52 0.515 20.694 459.473
  53 0.525 21.716 447.844
  54 0.535 21.428 431.414
  55 0.545 21.22 430.972
  56 0.555 21.622 438.262
  57 0.565 21.912 424.73
  58 0.575 21.994 432.352
  59 0.585 21.974 430.757
  60 0.595 21.95 411.851
  61 0.605 21.106 398.779
  62 0.615 18.822 404.244
  63 0.625 19.15 393.194
  64 0.635 21.05 385.57
  65 0.645 21.942 376.97
  66 0.655 22 373.72
  67 0.665 22 364.438
  68 0.675 21.918 356.322
  69 0.685 21.582 338.581
  70 0.695 21.39 342.839
  71 0.705 21.308 338.497
  72 0.715 21.784 320.724
  73 0.725 21.24 301.584
  74 0.735 18.634 311.935
  75 0.745 17.678 329.089
  76 0.755 20.576 313.547
  77 0.765 21.804 301.309
  78 0.775 21.488 294.454
  79 0.785 21.234 286.694
  80 0.795 21.516 299.905
  81 0.805 21.858 277.638
  82 0.815 21.992 298.413
  83 0.825 21.998 303.138
  84 0.835 22 298.128
  85 0.845 21.886 273.566
  86 0.855 20.948 275.712
  87 0.865 18.108 272.06
  88 0.875 19.552 269.85
  89 0.885 21.524 262.209
  90 0.895 21.982 269.552
  91 0.905 22 254.858
  92 0.915 22 249.558
  93 0.925 21.994 240.726
  94 0.935 21.846 224.388
  95 0.945 21.35 228.76
  96 0.955 21.152 225.021
  97 0.965 21.678 218.618
  98 0.975 21.962 219.349
  99 0.985 21.23 204.896
  100 0.995 16.898 188.741
230000 100 2112
  1 0.005 18.076 176.825
  2 0.015 21.762 169.982
  3 0.025 21.984 178.643
  4 0.035 21.514 205.469
  5 0.045 20.968 204.316
  6 0.055 21.634 220.228
  7 0.065 21.912 234.647
  8 0.075 21.982 240.933
  9 0.085 22 239.954
  10 0.095 22 239.039
  11 0.105 21.952 258.981
  12 0.115 21.256 247.503
  13 0.125 18.638 260.816
  14 0.135 18.756 255.27
  15 0.145 21.428 259.637
  16 0.155 21.97 263.641
  17 0.165 22 278.171
  18 0.175 22 272.56
  19 0.185 21.986 308.352
  20 0.195 21.862 291.076
  21 0.205 21.306 295.727
  22 0.215 21.264 304.387
  23 0.225 21.618 294.128
  24 0.235 21.712 301.961
  25 0.245 19.912 315.296
  26 0.255 17.666 313.449
  27 0.265 19.078 286.854
  28 0.275 21.626 281.423
  29 0.285 21.736 287.191
  30 0.295 21.274 290.905
  31 0.305 21.304 294.583
  32 0.315 21.724 311.936
  33 0.325 21.938 321.453
  34 0.335 21.994 321.957
  35 0.345 22 333.432
  36 0.355 21.986 338.992
  37 0.365 21.56 344.44
  38 0.375 19.18 360.631
  39 0.385 18.412 375.67
